No;Jenis BMN;Kode Barang;NUP;Nama Barang;;Merk;Kode1;Kode2;Kode3;ISBN1;ISBN2;ISBN3;Barcode1;Barcode2;Barcode3
3149;ASET TETAP LAINNYA;6010101001;1075;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3243;ASET TETAP LAINNYA;6010101001;1169;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3253;ASET TETAP LAINNYA;6010101001;1179;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3346;ASET TETAP LAINNYA;6010101001;1272;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3381;ASET TETAP LAINNYA;6010101001;1307;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3635;ASET TETAP LAINNYA;6010101001;1561;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3714;ASET TETAP LAINNYA;6010101001;1640;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3910;ASET TETAP LAINNYA;6010101001;1836;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3921;ASET TETAP LAINNYA;6010101001;1847;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3936;ASET TETAP LAINNYA;6010101001;1862;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3940;ASET TETAP LAINNYA;6010101001;1866;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4345;ASET TETAP LAINNYA;6010101001;2271;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4525;ASET TETAP LAINNYA;6010101001;2451;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4556;ASET TETAP LAINNYA;6010101001;2482;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4698;ASET TETAP LAINNYA;6010101001;2624;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4865;ASET TETAP LAINNYA;6010101001;2791;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4872;ASET TETAP LAINNYA;6010101001;2798;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4888;ASET TETAP LAINNYA;6010101001;2814;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4907;ASET TETAP LAINNYA;6010101001;2833;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4941;ASET TETAP LAINNYA;6010101001;2867;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5019;ASET TETAP LAINNYA;6010101001;2945;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5026;ASET TETAP LAINNYA;6010101001;2952;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5041;ASET TETAP LAINNYA;6010101001;2967;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5367;ASET TETAP LAINNYA;6010101001;3293;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5399;ASET TETAP LAINNYA;6010101001;3325;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5406;ASET TETAP LAINNYA;6010101001;3332;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5451;ASET TETAP LAINNYA;6010101001;3377;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5502;ASET TETAP LAINNYA;6010101001;3428;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5543;ASET TETAP LAINNYA;6010101001;3469;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5612;ASET TETAP LAINNYA;6010101001;3538;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5706;ASET TETAP LAINNYA;6010101001;3632;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5861;ASET TETAP LAINNYA;6010101001;3787;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5888;ASET TETAP LAINNYA;6010101001;3814;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5891;ASET TETAP LAINNYA;6010101001;3817;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5924;ASET TETAP LAINNYA;6010101001;3850;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5970;ASET TETAP LAINNYA;6010101001;3896;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6027;ASET TETAP LAINNYA;6010101001;3953;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6063;ASET TETAP LAINNYA;6010101001;3989;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6107;ASET TETAP LAINNYA;6010101001;4033;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6120;ASET TETAP LAINNYA;6010101001;4046;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6169;ASET TETAP LAINNYA;6010101001;4095;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6186;ASET TETAP LAINNYA;6010101001;4112;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6201;ASET TETAP LAINNYA;6010101001;4127;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6282;ASET TETAP LAINNYA;6010101001;4208;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6532;ASET TETAP LAINNYA;6010101001;4458;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6616;ASET TETAP LAINNYA;6010101001;4542;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6696;ASET TETAP LAINNYA;6010101001;4622;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6837;ASET TETAP LAINNYA;6010101001;4763;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6839;ASET TETAP LAINNYA;6010101001;4765;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6881;ASET TETAP LAINNYA;6010101001;4807;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6901;ASET TETAP LAINNYA;6010101001;4827;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7007;ASET TETAP LAINNYA;6010101001;4933;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7562;ASET TETAP LAINNYA;6010101001;5488;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7570;ASET TETAP LAINNYA;6010101001;5496;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7837;ASET TETAP LAINNYA;6010101001;5763;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7970;ASET TETAP LAINNYA;6010101001;5896;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8033;ASET TETAP LAINNYA;6010101001;5959;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8074;ASET TETAP LAINNYA;6010101001;6000;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8098;ASET TETAP LAINNYA;6010101001;6024;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8163;ASET TETAP LAINNYA;6010101001;6089;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8197;ASET TETAP LAINNYA;6010101001;6123;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8231;ASET TETAP LAINNYA;6010101001;6157;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8308;ASET TETAP LAINNYA;6010101001;6234;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8312;ASET TETAP LAINNYA;6010101001;6238;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8321;ASET TETAP LAINNYA;6010101001;6247;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8365;ASET TETAP LAINNYA;6010101001;6291;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8368;ASET TETAP LAINNYA;6010101001;6294;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8516;ASET TETAP LAINNYA;6010101001;6442;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8594;ASET TETAP LAINNYA;6010101001;6520;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8846;ASET TETAP LAINNYA;6010101001;6772;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8862;ASET TETAP LAINNYA;6010101001;6788;Monografi;Aktif;Monografi Perpustakaan;-;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5614;ASET TETAP LAINNYA;6010101001;3540;Monografi;Aktif;More Wordcrime Solving Crime With Linguistics;U 410.8 OLS m;;;978-1-350-02964-4;#N/A;#N/A;<00064545>;#N/A;#N/A
4731;ASET TETAP LAINNYA;6010101001;2657;Monografi;Aktif;Morfologi Afiksasi Bahasa Indonesia Masa Kini: Tin;U 499.215 ERM m;;;ISBN 978-602-422-077;#N/A;#N/A;<00052771><00052802>;#N/A;#N/A
6511;ASET TETAP LAINNYA;6010101001;4437;Monografi;Aktif;Morfologi Afiksasi Bahasa Indonesia Masa Kini: Tin;U 499.215 ERM m;;;ISBN 978-602-422-077;#N/A;#N/A;<00052771><00052802>;#N/A;#N/A
2514;ASET TETAP LAINNYA;6010101001;440;Monografi;Aktif;Morfologi Bahasa Indonesia: Kajian Dengan Ancangan;U 499.215 PAT m;;;;#N/A;#N/A;<00001535>;#N/A;#N/A
2690;ASET TETAP LAINNYA;6010101001;616;Monografi;Aktif;Morfologi Bahasa Indonesia: Kajian Dengan Ancangan;U 499.215 PAT m;;;;#N/A;#N/A;<00001535>;#N/A;#N/A
8117;ASET TETAP LAINNYA;6010101001;6043;Monografi;Aktif;Morfologi Bahasa Indonesia: Kajian Dengan Ancangan;U 499.215 PAT m;;;;#N/A;#N/A;<00001535>;#N/A;#N/A
8342;ASET TETAP LAINNYA;6010101001;6268;Monografi;Aktif;Morfologi Bahasa Indonesia: Kajian Dengan Ancangan;U 499.215 PAT m;;;;#N/A;#N/A;<00001535>;#N/A;#N/A
8424;ASET TETAP LAINNYA;6010101001;6350;Monografi;Aktif;Morfologi Bahasa Indonesia: Kajian Dengan Ancangan;U 499.215 PAT m;;;;#N/A;#N/A;<00001535>;#N/A;#N/A
8487;ASET TETAP LAINNYA;6010101001;6413;Monografi;Aktif;Morfologi Bahasa Indonesia: Kajian Dengan Ancangan;U 499.215 PAT m;;;;#N/A;#N/A;<00001535>;#N/A;#N/A
2197;ASET TETAP LAINNYA;6010101001;123;Monografi;Aktif;Moriyama, Jkt:KPG,2010;U 899.232 09 MOR s;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6395;ASET TETAP LAINNYA;6010101001;4321;Monografi;Aktif;Moriyama, Jkt:KPG,2010;U 899.232 09 MOR s;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2332;ASET TETAP LAINNYA;6010101001;258;Monografi;Aktif;Mu'Min I'Am;U 372.4 ARI m;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5467;ASET TETAP LAINNYA;6010101001;3393;Monografi;Aktif;Mu'Min I'Am;U 372.4 ARI m;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4146;ASET TETAP LAINNYA;6010101001;2072;Monografi;Aktif;Mudah Belajar Corel Draw;U 370.15 FIT m;;;978-979-29-7209-2;#N/A;#N/A;<00064217><00064359>;#N/A;#N/A
5272;ASET TETAP LAINNYA;6010101001;3198;Monografi;Aktif;Mudah Belajar Corel Draw;U 370.15 FIT m;;;978-979-29-7209-2;#N/A;#N/A;<00064217><00064359>;#N/A;#N/A
8932;ASET TETAP LAINNYA;6010101001;6858;Monografi;Aktif;Mudah Menulis Buku Pengarang: Mudrajad Kuncoro Pen;U 499.221 07 KUN m;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4205;ASET TETAP LAINNYA;6010101001;2131;Monografi;Aktif;Multi-Verb Constructions In Eastern Indonesia;U 499.221 5 UNT m;;;978-3-96110-217-4;#N/A;#N/A;<00064256>;#N/A;#N/A
2229;ASET TETAP LAINNYA;6010101001;155;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
2564;ASET TETAP LAINNYA;6010101001;490;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
2566;ASET TETAP LAINNYA;6010101001;492;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
3096;ASET TETAP LAINNYA;6010101001;1022;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
3613;ASET TETAP LAINNYA;6010101001;1539;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
3879;ASET TETAP LAINNYA;6010101001;1805;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
4936;ASET TETAP LAINNYA;6010101001;2862;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
5592;ASET TETAP LAINNYA;6010101001;3518;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
6355;ASET TETAP LAINNYA;6010101001;4281;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
8233;ASET TETAP LAINNYA;6010101001;6159;Monografi;Aktif;Multilingual Matters;U 306.44 SOC s;;;0-7131-5968-5;#N/A;#N/A;<00012112>;#N/A;#N/A
2678;ASET TETAP LAINNYA;6010101001;604;Monografi;Aktif;Multilingualism Key Topics in Sociolinguistics;U 306.44 STA m;;;;#N/A;#N/A;<00048721><00048715>;#N/A;#N/A
8675;ASET TETAP LAINNYA;6010101001;6601;Monografi;Aktif;Multilingualism Key Topics in Sociolinguistics;U 306.44 STA m;;;;#N/A;#N/A;<00048721><00048715>;#N/A;#N/A
7288;ASET TETAP LAINNYA;6010101001;5214;Monografi;Aktif;Multilingualism Online;U 306.446 LEE m;;;ISBN 978-1-138-90048;#N/A;#N/A;<00053132>;#N/A;#N/A
4965;ASET TETAP LAINNYA;6010101001;2891;Monografi;Aktif;Multilingualism, Discourse;U 306.446 GAR m;;;978 0 415 87494 6;#N/A;#N/A;<00040478>;#N/A;#N/A
6038;ASET TETAP LAINNYA;6010101001;3964;Monografi;Aktif;Multilingualism, Discourse;U 306.446 GAR m;;;978 0 415 87494 6;#N/A;#N/A;<00040478>;#N/A;#N/A
3744;ASET TETAP LAINNYA;6010101001;1670;Monografi;Aktif;Musim Menjagal: Sejarah Pembunuhan Massal di Indon;U 959.803 6 ROB m;;;978-602-9402-95-7;#N/A;#N/A;<00064406><00064324>;#N/A;#N/A
4199;ASET TETAP LAINNYA;6010101001;2125;Monografi;Aktif;Musim Menjagal: Sejarah Pembunuhan Massal di Indon;U 959.803 6 ROB m;;;978-602-9402-95-7;#N/A;#N/A;<00064406><00064324>;#N/A;#N/A
2431;ASET TETAP LAINNYA;6010101001;357;Monografi;Aktif;Nabi Segala Zaman: Memahami Pemikiran Kahlil Gibra;U 101.01 SUS n;;;ISBN 979-9447-87-9;#N/A;#N/A;<00049919><00049942>;#N/A;#N/A
4621;ASET TETAP LAINNYA;6010101001;2547;Monografi;Aktif;Nabi Segala Zaman: Memahami Pemikiran Kahlil Gibra;U 101.01 SUS n;;;ISBN 979-9447-87-9;#N/A;#N/A;<00049919><00049942>;#N/A;#N/A
8053;ASET TETAP LAINNYA;6010101001;5979;Monografi;Aktif;Nagabumi Iii: Hidup Dan Mati Di Chang?An;K 899.221 3 AJI n;;;978-602-06-3529-3;#N/A;#N/A;<00063886>;#N/A;#N/A
4646;ASET TETAP LAINNYA;6010101001;2572;Monografi;Aktif;Nagasastra Sabuk Inten: praktik hegemoni kekuasaan;U 899.210 72 SUP n;;;ISBN 978-602-9548-50;#N/A;#N/A;<00048960><00048959>;#N/A;#N/A
7240;ASET TETAP LAINNYA;6010101001;5166;Monografi;Aktif;Nagasastra Sabuk Inten: praktik hegemoni kekuasaan;U 899.210 72 SUP n;;;ISBN 978-602-9548-50;#N/A;#N/A;<00048960><00048959>;#N/A;#N/A
4357;ASET TETAP LAINNYA;6010101001;2283;Monografi;Aktif;Namku Temeraut,2006;K 899.213 SEK n;;;979-461-350-9;#N/A;#N/A;<00008528><00008529>;#N/A;#N/A
4518;ASET TETAP LAINNYA;6010101001;2444;Monografi;Aktif;Namku Temeraut,2006;K 899.213 SEK n;;;979-461-350-9;#N/A;#N/A;<00008528><00008529>;#N/A;#N/A
2597;ASET TETAP LAINNYA;6010101001;523;Monografi;Aktif;Narasi Kehidupan Teater;K 899.214 SIN n;;;ISBN 978-602-61816-2;#N/A;#N/A;<00052816><00052784>;#N/A;#N/A
5402;ASET TETAP LAINNYA;6010101001;3328;Monografi;Aktif;Narasi Kehidupan Teater;K 899.214 SIN n;;;ISBN 978-602-61816-2;#N/A;#N/A;<00052816><00052784>;#N/A;#N/A
6982;ASET TETAP LAINNYA;6010101001;4908;Monografi;Aktif;Nasanius,Jkt:Unika Atmajaya;U 499.210 6 KON k;U 499.210 6 HAS h;;;;#N/A;<00051950>;<00001090><00001093><00073013><00075177>;#N/A
8772;ASET TETAP LAINNYA;6010101001;6698;Monografi;Aktif;Nasanius,Jkt:Unika Atmajaya;U 499.210 6 KON k;U 499.210 6 HAS h;;;;#N/A;<00051950>;<00001090><00001093><00073013><00075177>;#N/A
6782;ASET TETAP LAINNYA;6010101001;4708;Monografi;Aktif;Nation and Narration;U 808 NAT n;;;ISBN 978-0-415-01483;#N/A;#N/A;<00053181>;#N/A;#N/A
3899;ASET TETAP LAINNYA;6010101001;1825;Monografi;Aktif;Natisha: persembahan terakhir;K 899.213 PAB n;;;ISBN 978-602-6799-12;#N/A;#N/A;<00048797><00048803>;#N/A;#N/A
4598;ASET TETAP LAINNYA;6010101001;2524;Monografi;Aktif;Natisha: persembahan terakhir;K 899.213 PAB n;;;ISBN 978-602-6799-12;#N/A;#N/A;<00048797><00048803>;#N/A;#N/A
7605;ASET TETAP LAINNYA;6010101001;5531;Monografi;Aktif;Negotiating and Contesting Identities in Linguisti;U 410 NEG n;;;978-1-4725-0617-7;#N/A;#N/A;<00057590>;#N/A;#N/A
3501;ASET TETAP LAINNYA;6010101001;1427;Monografi;Aktif;Neoliberalism & Applied;U 418 BLO m;;;978-0-415-59205-5;#N/A;#N/A;<00043054><00043055>;#N/A;#N/A
5261;ASET TETAP LAINNYA;6010101001;3187;Monografi;Aktif;Neoliberalism & Applied;U 418 BLO m;;;978-0-415-59205-5;#N/A;#N/A;<00043054><00043055>;#N/A;#N/A
3054;ASET TETAP LAINNYA;6010101001;980;Monografi;Aktif;Neuro Linguistic Programming NLP Technique - Quick;U 650.07 SMI n;;;;#N/A;#N/A;<00050154>;#N/A;#N/A
4842;ASET TETAP LAINNYA;6010101001;2768;Monografi;Aktif;Neuropsikolinguistik;U 612.7 ARI n;;;978-979-769-285-8;#N/A;#N/A;<00064121><00064647>;#N/A;#N/A
5673;ASET TETAP LAINNYA;6010101001;3599;Monografi;Aktif;Neuropsikolinguistik;U 612.7 ARI n;;;978-979-769-285-8;#N/A;#N/A;<00064121><00064647>;#N/A;#N/A
6545;ASET TETAP LAINNYA;6010101001;4471;Monografi;Aktif;Neuropsikolinguistik;U 612.7 ARI n;;;978-979-769-285-8;#N/A;#N/A;<00064121><00064647>;#N/A;#N/A
8828;ASET TETAP LAINNYA;6010101001;6754;Monografi;Aktif;Neuropsikolinguistik;U 612.7 ARI n;;;978-979-769-285-8;#N/A;#N/A;<00064121><00064647>;#N/A;#N/A
6397;ASET TETAP LAINNYA;6010101001;4323;Monografi;Aktif;Ngakak Dulu Biar Bahagia Pengarang: Mamad Kasur Pe;K 899.221 107 KAS n;;;9,78603E+12;#N/A;#N/A;<00057549>;#N/A;#N/A
4614;ASET TETAP LAINNYA;6010101001;2540;Monografi;Aktif;Nicholas Aser;U 401.43 ASH l;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2079;ASET TETAP LAINNYA;6010101001;5;Monografi;Aktif;Mixed Method for Policy Research and Program Evalu;U 407.2 BUR m;;;ISBN 978-1-4522-7662;#N/A;#N/A;<00050314><00057342>;#N/A;#N/A
5320;ASET TETAP LAINNYA;6010101001;3246;Monografi;Aktif;Mixed Methods for Policy Research & Program Avalua;U 407.2 BUR m;;;ISBN 978-1-4522-7662;#N/A;#N/A;<00050314><00057342>;#N/A;#N/A
3610;ASET TETAP LAINNYA;6010101001;1536;Monografi;Aktif;Noam Chomsky;U 410 GEN g;;;0-335-03267-2;#N/A;#N/A;<00006434>;#N/A;#N/A
5840;ASET TETAP LAINNYA;6010101001;3766;Monografi;Aktif;Nonverbal Communication in Everyday Life;U 302.2 REM n;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2182;ASET TETAP LAINNYA;6010101001;108;Monografi;Aktif;Norma Pedagogis Pembelanjaran Bhs. Inodonesia;U 499.218 24 SUY n;;;ISBN 978-602-6322-39;#N/A;#N/A;<00053078><00052981>;#N/A;#N/A
3868;ASET TETAP LAINNYA;6010101001;1794;Monografi;Aktif;Norma Pedagogis Pembelanjaran Bhs. Inodonesia;U 499.218 24 SUY n;;;ISBN 978-602-6322-39;#N/A;#N/A;<00053078><00052981>;#N/A;#N/A
4660;ASET TETAP LAINNYA;6010101001;2586;Monografi;Aktif;Nun;K 899.211 MAL n;K 899.231 3 AFR n;;;;#N/A;<00010572>;<00048926><00048931>;#N/A
5370;ASET TETAP LAINNYA;6010101001;3296;Monografi;Aktif;Nun;K 899.211 MAL n;K 899.231 3 AFR n;;;;#N/A;<00010572>;<00048926><00048931>;#N/A
2271;ASET TETAP LAINNYA;6010101001;197;Monografi;Aktif;Nusa 54;S 499.214 VOI v;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5610;ASET TETAP LAINNYA;6010101001;3536;Monografi;Aktif;Nusa 54;S 499.214 VOI v;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2950;ASET TETAP LAINNYA;6010101001;876;Monografi;Aktif;Nusa 55;U 499.215 02 TEN t;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
5705;ASET TETAP LAINNYA;6010101001;3631;Monografi;Aktif;Nusa 55;U 499.215 02 TEN t;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6084;ASET TETAP LAINNYA;6010101001;4010;Monografi;Aktif;Nusa 57;U 499.315 CUR c;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
6322;ASET TETAP LAINNYA;6010101001;4248;Monografi;Aktif;Nusa 57;U 499.315 CUR c;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7987;ASET TETAP LAINNYA;6010101001;5913;Monografi;Aktif;Nusa 57;U 499.31 CUR c;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8553;ASET TETAP LAINNYA;6010101001;6479;Monografi;Aktif;Nusa 57;U 499.315 CUR c;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4131;ASET TETAP LAINNYA;6010101001;2057;Monografi;Aktif;Nusa 58;U 499.31 CUR c;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
7373;ASET TETAP LAINNYA;6010101001;5299;Monografi;Aktif;Nusa 58;U 404.2 YOU y;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
8102;ASET TETAP LAINNYA;6010101001;6028;Monografi;Aktif;Nusa 59;U 415 CLA c;;;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3006;ASET TETAP LAINNYA;6010101001;932;Monografi;Aktif;Nusa 61;M 410 NUS n;U 410 NUS n;;ISSN 0126-2874;ISSN 0126-2874;#N/A;<00053062>;<00053074>;#N/A
4424;ASET TETAP LAINNYA;6010101001;2350;Monografi;Aktif;Nusa 61;M 410 NUS n;U 410 NUS n;;ISSN 0126-2874;ISSN 0126-2874;#N/A;<00053062>;<00053074>;#N/A
7712;ASET TETAP LAINNYA;6010101001;5638;Monografi;Aktif;Nusa 62;U 498.2 CON c;;;ISSN 0126-2874;#N/A;#N/A;<00053114><00053068>;#N/A;#N/A
